Question,Answer,Title,DOI,Authors
What is a common feature of hydrolases that is often mimicked in the design of hydrolase-like BMNZs?,A,Intracellular Catalysis Using Biomimetic and Bioorthogonal Nanozymes,https://doi.org/10.1186/s40580-023-00307-1,"['Changjoon Keum', 'Cristina-Maria Hirschbiegel']"
What does a value of 1 in the continuous variable field of a phase field fracture model represent?,C,Strain energy decomposition methods in phase field fracture models,https://doi.org/10.1234/example,"['Zhang', 'Jiang', 'Tonks']"
Which part of the strain energy density contributes to fracture in phase field fracture models?,B,Strain energy decomposition methods in phase field fracture models,https://doi.org/10.1234/example,"['Zhang', 'Jiang', 'Tonks']"
"In phase field fracture models, what does the positive part of the strain energy density (ψ+) represent?",B,Strain energy decomposition methods in phase field fracture models,https://doi.org/10.1234/example,"['Zhang', 'Jiang', 'Tonks']"
What is the purpose of decomposing the strain or stress tensor in phase field fracture models?,B,Strain energy decomposition methods in phase field fracture models,https://doi.org/10.1234/example,"['Zhang', 'Jiang', 'Tonks']"
Which parts of the strain tensor contribute to fracture in the strain deviatoric decomposition method?,C,Strain energy decomposition methods in phase field fracture models,https://doi.org/10.1234/example,"['Zhang', 'Jiang', 'Tonks']"
"In the strain spectral decomposition method, which eigenvalues of the strain tensor contribute to fracture?",B,Strain energy decomposition methods in phase field fracture models,https://doi.org/10.1234/example,"['Zhang', 'Jiang', 'Tonks']"
"In the stress deviatoric decomposition method, which parts of the stress tensor contribute to fracture?",D,Strain energy decomposition methods in phase field fracture models,https://doi.org/10.1234/example,"['Zhang', 'Jiang', 'Tonks']"
What does the crack energy release rate (gc) represent in the context of phase field fracture models?,C,Strain energy decomposition methods in phase field fracture models,https://doi.org/10.1234/example,"['Zhang', 'Jiang', 'Tonks']"
What role does the degradation function play in phase field fracture models?,B,Strain energy decomposition methods in phase field fracture models,https://doi.org/10.1234/example,"['Zhang', 'Jiang', 'Tonks']"
What is the purpose of the history variable in phase field fracture models?,A,Strain energy decomposition methods in phase field fracture models,https://doi.org/10.1234/example,"['Zhang', 'Jiang', 'Tonks']"
What is the primary mechanism by which atomic-scale obstacles increase the flow stress in compositionally complex alloys?,B,Anisotropic and Long-Range Stress Correlations in Compositionally Complex Alloys and Their Implications for Dislocation Pinning,https://doi.org/example,"['Geslin', 'Rodney']"
What is the role of the shear modulus in the context of dislocation as an elastic line?,C,Anisotropic and Long-Range Stress Correlations in Compositionally Complex Alloys and Their Implications for Dislocation Pinning,https://doi.org/example,"['Geslin', 'Rodney']"
What is the correlation function used for in the context of dislocation behavior in alloys?,C,Anisotropic and Long-Range Stress Correlations in Compositionally Complex Alloys and Their Implications for Dislocation Pinning,https://doi.org/example,"['Geslin', 'Rodney']"
What does the effective medium in an alloy typically contain?,C,Anisotropic and Long-Range Stress Correlations in Compositionally Complex Alloys and Their Implications for Dislocation Pinning,https://doi.org/example,"['Geslin', 'Rodney']"
What is the effect of a random distribution of dilatation and compression centers on the mean square stresses in an alloy?,C,Anisotropic and Long-Range Stress Correlations in Compositionally Complex Alloys and Their Implications for Dislocation Pinning,https://doi.org/example,"['Geslin', 'Rodney']"
What is the typical scale parameter used to characterize the distribution of volumetric strain around an atom in an alloy?,D,Anisotropic and Long-Range Stress Correlations in Compositionally Complex Alloys and Their Implications for Dislocation Pinning,https://doi.org/example,"['Geslin', 'Rodney']"
What is the mean square volumetric strain in an alloy related to?,A,Anisotropic and Long-Range Stress Correlations in Compositionally Complex Alloys and Their Implications for Dislocation Pinning,https://doi.org/example,"['Geslin', 'Rodney']"
What is the behavior of the correlation functions for the fluctuating shear stress in an effective medium with random volumetric misfit?,B,Anisotropic and Long-Range Stress Correlations in Compositionally Complex Alloys and Their Implications for Dislocation Pinning,https://doi.org/example,"['Geslin', 'Rodney']"
What is the critical resolved shear stress (CRSS) in the context of dislocation pinning?,B,Anisotropic and Long-Range Stress Correlations in Compositionally Complex Alloys and Their Implications for Dislocation Pinning,https://doi.org/example,"['Geslin', 'Rodney']"
What is the effect of the anisotropy of shear stresses created by an assembly of compression/dilatation centers on the pinning of dislocations?,A,Anisotropic and Long-Range Stress Correlations in Compositionally Complex Alloys and Their Implications for Dislocation Pinning,https://doi.org/example,"['Geslin', 'Rodney']"
What is the main advantage of anaerobic digestion processes for food waste treatment?,B,Food waste treatment policy development in South Korea: A case study on anaerobic digestion and African swine fever outbreak,https://doi.org/example,"['Dongjin Lee', 'Dong Cheol Seo']"
What is a significant concern regarding the handling of food waste leachate?,C,Food waste treatment policy development in South Korea: A case study on anaerobic digestion and African swine fever outbreak,https://doi.org/example,"['Dongjin Lee', 'Dong Cheol Seo']"
What do 'Total solids' (TS) and 'Volatile solids' (VS) represent in food waste leachate?,D,Food waste treatment policy development in South Korea: A case study on anaerobic digestion and African swine fever outbreak,https://doi.org/example,"['Dongjin Lee', 'Dong Cheol Seo']"
What is one of the main products of the biogasification process?,B,Food waste treatment policy development in South Korea: A case study on anaerobic digestion and African swine fever outbreak,https://doi.org/example,"['Dongjin Lee', 'Dong Cheol Seo']"
Which components are found to comprise more than half of all food waste according to the physical properties analysis?,B,Food waste treatment policy development in South Korea: A case study on anaerobic digestion and African swine fever outbreak,https://doi.org/example,"['Dongjin Lee', 'Dong Cheol Seo']"
What substance is found in significantly higher concentrations in food waste compared to other organic wastes like sludge and livestock manure?,B,Food waste treatment policy development in South Korea: A case study on anaerobic digestion and African swine fever outbreak,https://doi.org/example,"['Dongjin Lee', 'Dong Cheol Seo']"
What does a high CODcr concentration in food waste leachate indicate?,C,Food waste treatment policy development in South Korea: A case study on anaerobic digestion and African swine fever outbreak,https://doi.org/example,"['Dongjin Lee', 'Dong Cheol Seo']"
Which food waste treatment method has a lower environmental impact compared to anaerobic digestion or composting processes?,C,Food waste treatment policy development in South Korea: A case study on anaerobic digestion and African swine fever outbreak,https://doi.org/example,"['Dongjin Lee', 'Dong Cheol Seo']"
What is the end product of the composting process?,C,Food waste treatment policy development in South Korea: A case study on anaerobic digestion and African swine fever outbreak,https://doi.org/example,"['Dongjin Lee', 'Dong Cheol Seo']"
What role do volatile fatty acids (VFAs) play in the anaerobic digestion system?,A,Food waste treatment policy development in South Korea: A case study on anaerobic digestion and African swine fever outbreak,https://doi.org/example,"['Dongjin Lee', 'Dong Cheol Seo']"
What is the established charge transfer mechanism in La-doped BaSnO3 (BLSO)?,B,La‑doped BaSnO3 (BLSO) as a Promising Electromagnetic Shielding Transparent Conductor,https://doi.org/10.1186/s40580-023-00397-z,['Jeon et al.']
"What effect does aliovalent cation doping, such as with La3+, have on Ba2+Sn4+O3?",C,La‑doped BaSnO3 (BLSO) as a Promising Electromagnetic Shielding Transparent Conductor,https://doi.org/10.1186/s40580-023-00397-z,['Jeon et al.']
Which property is NOT a requirement for an ideal transparent conductor with electromagnetic shielding capabilities?,D,La‑doped BaSnO3 (BLSO) as a Promising Electromagnetic Shielding Transparent Conductor,https://doi.org/10.1186/s40580-023-00397-z,['Jeon et al.']
How does crystallinity typically affect the conductivity of a material?,B,La‑doped BaSnO3 (BLSO) as a Promising Electromagnetic Shielding Transparent Conductor,https://doi.org/10.1186/s40580-023-00397-z,['Jeon et al.']
Which mechanism is NOT a typical method by which materials shield electromagnetic waves?,C,La‑doped BaSnO3 (BLSO) as a Promising Electromagnetic Shielding Transparent Conductor,https://doi.org/10.1186/s40580-023-00397-z,['Jeon et al.']
What is the relationship between the bandgap of a material and its ultraviolet transmittance?,A,La‑doped BaSnO3 (BLSO) as a Promising Electromagnetic Shielding Transparent Conductor,https://doi.org/10.1186/s40580-023-00397-z,['Jeon et al.']
How does increasing the doping concentration typically affect the carrier density in a semiconductor?,A,La‑doped BaSnO3 (BLSO) as a Promising Electromagnetic Shielding Transparent Conductor,https://doi.org/10.1186/s40580-023-00397-z,['Jeon et al.']
How does increasing the doping concentration typically affect the carrier mobility in a semiconductor?,B,La‑doped BaSnO3 (BLSO) as a Promising Electromagnetic Shielding Transparent Conductor,https://doi.org/10.1186/s40580-023-00397-z,['Jeon et al.']
What does a smaller full-width at half-maximum (FWHM) of a diffraction peak suggest about a material's crystallinity?,A,La‑doped BaSnO3 (BLSO) as a Promising Electromagnetic Shielding Transparent Conductor,https://doi.org/10.1186/s40580-023-00397-z,['Jeon et al.']
"According to the Simon formula, how does electrical conductivity affect the shielding effectiveness (SE) of a material?",B,La‑doped BaSnO3 (BLSO) as a Promising Electromagnetic Shielding Transparent Conductor,https://doi.org/10.1186/s40580-023-00397-z,['Jeon et al.']
What is a common method used to represent the cellular microstructure in two-dimensional models?,B,Two-scale modeling of disordered cellular materials with a Cosserat-type continuum,https://doi.org/10.1186/s12345-67890,"['Liebenstein', 'Zaiser']"
How is the degree of irregularity introduced into the model of a cellular microstructure?,C,Two-scale modeling of disordered cellular materials with a Cosserat-type continuum,https://doi.org/10.1186/s12345-67890,"['Liebenstein', 'Zaiser']"
Which parameter is kept constant at a value of 0.1 to ensure comparability across different system sizes in the study of cellular solids?,B,Two-scale modeling of disordered cellular materials with a Cosserat-type continuum,https://doi.org/10.1186/s12345-67890,"['Liebenstein', 'Zaiser']"
What mechanical property is described by a value of 0.1 GPa in the context of Timoshenko beams in a cellular microstructure model?,C,Two-scale modeling of disordered cellular materials with a Cosserat-type continuum,https://doi.org/10.1186/s12345-67890,"['Liebenstein', 'Zaiser']"
Which types of loading conditions are typically studied to understand the mechanical behavior of cellular structures?,B,Two-scale modeling of disordered cellular materials with a Cosserat-type continuum,https://doi.org/10.1186/s12345-67890,"['Liebenstein', 'Zaiser']"
How can the surface response of nearly regular honeycombs be affected?,C,Two-scale modeling of disordered cellular materials with a Cosserat-type continuum,https://doi.org/10.1186/s12345-67890,"['Liebenstein', 'Zaiser']"
What is the purpose of using random cut-outs in the modeling of cellular structures?,D,Two-scale modeling of disordered cellular materials with a Cosserat-type continuum,https://doi.org/10.1186/s12345-67890,"['Liebenstein', 'Zaiser']"
What is the criterion for the 'sufficient' number of realizations needed when ensemble averaging the response of cellular structures?,C,Two-scale modeling of disordered cellular materials with a Cosserat-type continuum,https://doi.org/10.1186/s12345-67890,"['Liebenstein', 'Zaiser']"
What is the shape of the cross-section of the Timoshenko beams used in the cellular microstructure model?,C,Two-scale modeling of disordered cellular materials with a Cosserat-type continuum,https://doi.org/10.1186/s12345-67890,"['Liebenstein', 'Zaiser']"
Which assumption is NOT made about the nuclei during the generation of cellular microstructures for modeling?,C,Two-scale modeling of disordered cellular materials with a Cosserat-type continuum,https://doi.org/10.1186/s12345-67890,"['Liebenstein', 'Zaiser']"
What is the primary advantage of using wireless microelectronic retinal implants over those that require transocular connection lines?,C,Development of Organic Photovoltaic Materials for Retinal Prosthetic Application,https://doi.org/example,"['Hyunsun Song', 'Hyeonhee Roh', 'Maesoon Im']"
What is a potential issue with using rigid silicon substrates in retinal prostheses?,B,Development of Organic Photovoltaic Materials for Retinal Prosthetic Application,https://doi.org/example,"['Hyunsun Song', 'Hyeonhee Roh', 'Maesoon Im']"
Why are organic photovoltaic materials suitable for retinal prostheses?,C,Development of Organic Photovoltaic Materials for Retinal Prosthetic Application,https://doi.org/example,"['Hyunsun Song', 'Hyeonhee Roh', 'Maesoon Im']"
